job ID,institution,Job Catagory,Job Number,List ID,CountMethod,URL,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
14,BNY MELLON,Information Technology,201,2,TF/IDF,https://jobs.bnymellon.com/jobs?page=17&categories=Information%20Technology,"('experience', 1017)","('team', 570)","('system', 536)","('provide', 514)","('time', 304)","('lead', 270)","('frastructure', 260)","('focus', 228)","('high', 207)","('report', 173)","('processes', 160)","('technologies', 159)","('create', 143)","('supporting', 142)","('low', 136)","('change', 133)","('trade', 130)","('partners', 123)","('early', 113)","('signs', 85)","('user', 67)","('model', 62)","('role', 62)","('opportunities', 60)","('critical', 57)","('growth', 48)","('core', 44)","('executive', 44)","('innovation', 39)","('case', 38)","('impact', 38)","('strategy', 37)","('emerging', 32)","('major', 31)","('open', 27)","('approach', 27)","('models', 27)","('advice', 25)","('power', 21)","('users', 21)","('potential', 18)","('offer', 17)","('transactions', 16)","('access', 13)","('card', 12)","('share', 10)","('flows', 9)","('matter', 9)","('gain', 8)","('subject', 8)","('adoption', 7)","('ecosystem', 7)","('lower', 6)","('trading', 6)","('wealth', 6)","('incumbent', 5)","('authentication', 4)","('demand', 4)","('pressure', 4)","('regulation', 4)","('lend', 4)","('offering', 3)","('usage', 3)","('chain', 3)","('increasing', 3)","('offerings', 2)","('funding', 2)","('increased', 1)","('alternative', 1)","('officer', 1)","('continued', 1)","('director', 1)","('manufacturers', 0)","('connected', 0)","('circa', 0)","('increasingly', 0)","('forces', 0)","('forbes', 0)","('challenger', 0)","('externalization', 0)","('paths', 0)","('merchants', 0)","('context', 0)","('futures', 0)","('venture', 0)","('entrants', 0)","('quantitative', 0)","('studies', 0)","('ecosystems', 0)","('retail', 0)","('experts', 0)","('channels', 0)","('crowdfund', 0)","('fintech', 0)","('techs', 0)","('distributors', 0)","('insurtechs', 0)","('chief', 0)","('underwriting', 0)","('competition', 0)"
14,BNY MELLON,Information Technology,201,3,TextRank,https://jobs.bnymellon.com/jobs?page=17&categories=Information%20Technology,"('require', 823)","('manage', 782)","('invest', 539)","('required', 535)","('technology', 525)","('data', 522)","('services', 522)","('provide', 514)","('provides', 349)","('process', 349)","('base', 308)","('requirement', 271)","('requirements', 263)","('investor', 250)","('inform', 226)","('information', 208)","('product', 181)","('based', 161)","('risk', 149)","('providing', 145)","('platform', 137)","('institution', 112)","('investments', 107)","('products', 68)","('manager', 62)","('managers', 53)","('regulator', 52)","('production', 45)","('regulatory', 41)","('managing', 37)","('risks', 33)","('processing', 32)","('transact', 24)","('bases', 24)","('manages', 18)","('investment solution', 18)","('transactions', 16)","('banks', 13)","('informed', 13)","('payments', 12)","('regulators', 11)","('capitalization', 9)","('increase', 8)","('requires', 8)","('servicing', 6)","('traditional', 5)","('regulated', 4)","('regulation', 4)","('regulate', 4)","('marketing', 3)","('financials', 3)","('increasing', 3)","('managed', 3)","('productivity', 3)","('invested', 3)","('digital', 2)","('digit', 2)","('customized', 1)","('customization', 1)","('increased', 1)","('invests', 1)","('requiring', 1)","('banked', 0)","('customs', 0)","('insurance', 0)","('insurers', 0)","('insure', 0)","('insurer', 0)","('insuring', 0)","('insured', 0)","('financially', 0)","('risking', 0)","('customer adoption', 0)","('retail banking', 0)","('increases', 0)","('deutsche bank', 0)","('manageable', 0)","('global financial institutions provided', 0)","('digitization', 0)","('incumbent service providers', 0)","('processed', 0)","('institute', 0)","('accounts shifting customers', 0)","('transacting', 0)","('institutional investors', 0)","('lowering market', 0)","('regulates', 0)","('regulating', 0)","('ceo', 0)","('investing', 0)","('investable', 0)","('technologically', 0)","('identities', 0)","('worlds', 0)","('standardize processes', 0)","('keys', 0)","('provider especially', 0)","('identity solutions', 0)","('capitalize', 0)","('capitals', 0)"
15,BNY MELLON,Legal,9,1,wordcount,https://jobs.bnymellon.com/jobs?page=1&categories=Legal,"('business', 49)","('management', 44)","('regulatory', 42)","('service', 41)","('services', 35)","('financial', 33)","('role', 28)","('bank', 22)","('risk', 21)","('time', 16)","('ability', 15)","('industry', 12)","('product', 12)","('provide', 11)","('high', 11)","('global', 11)","('banking', 11)","('market', 10)","('products', 9)","('potential', 9)","('process', 9)","('key', 8)","('entities', 8)","('current', 8)","('solutions', 7)","('institutions', 6)","('based', 6)","('processes', 6)","('state', 6)","('fis', 6)","('data', 5)","('regulators', 5)","('asset', 5)","('trade', 5)","('technology', 4)","('models', 4)","('trading', 4)","('transaction', 4)","('individual', 4)","('investment', 3)","('implications', 3)","('lending', 3)","('system', 3)","('risks', 3)","('markets', 3)","('assets', 3)","('investors', 2)","('forum', 2)","('transactions', 2)","('opportunities', 2)","('investor', 2)","('identity', 1)","('economic', 1)","('systems', 1)","('cost', 1)","('real', 1)","('case', 1)","('firms', 1)","('wealth', 1)","('customers', 0)","('platforms', 0)","('customer', 0)","('digital', 0)","('traditional', 0)","('insurance', 0)","('alternative', 0)","('payment', 0)","('banks', 0)","('payments', 0)","('capital', 0)","('uncertainties', 0)","('future', 0)","('access', 0)","('findings', 0)","('providers', 0)","('insurers', 0)","('dlt', 0)","('scenario', 0)","('intermediaries', 0)","('user', 0)","('states', 0)","('users', 0)","('introduction', 0)","('incumbents', 0)","('conclusion', 0)","('platform', 0)","('equity', 0)","('smart', 0)","('credit', 0)","('infrastructure', 0)","('transfer', 0)","('funding', 0)","('automated', 0)","('online', 0)","('ecosystem', 0)","('attributes', 0)","('scale', 0)","('mobile', 0)","('crowdfunding', 0)","('distributed', 0)"
15,BNY MELLON,Legal,9,2,TF/IDF,https://jobs.bnymellon.com/jobs?page=1&categories=Legal,"('team', 48)","('experience', 40)","('lead', 29)","('role', 28)","('matter', 19)","('advice', 16)","('regulation', 16)","('time', 16)","('change', 15)","('high', 11)","('provide', 11)","('potential', 9)","('report', 8)","('impact', 7)","('focus', 7)","('partners', 6)","('major', 6)","('processes', 6)","('gain', 5)","('trade', 5)","('model', 5)","('low', 5)","('director', 5)","('demand', 4)","('trading', 4)","('experts', 4)","('emerging', 4)","('models', 4)","('share', 3)","('core', 3)","('executive', 3)","('system', 3)","('lend', 3)","('offer', 3)","('opportunities', 2)","('pressure', 2)","('supporting', 2)","('chief', 2)","('transactions', 2)","('power', 1)","('create', 1)","('flows', 1)","('case', 1)","('offering', 1)","('context', 1)","('retail', 1)","('card', 1)","('wealth', 1)","('early', 1)","('strategy', 1)","('increasing', 1)","('critical', 1)","('growth', 1)","('authentication', 0)","('manufacturers', 0)","('connected', 0)","('lower', 0)","('circa', 0)","('increasingly', 0)","('forces', 0)","('forbes', 0)","('usage', 0)","('increased', 0)","('subject', 0)","('challenger', 0)","('externalization', 0)","('paths', 0)","('merchants', 0)","('user', 0)","('adoption', 0)","('technologies', 0)","('signs', 0)","('futures', 0)","('venture', 0)","('alternative', 0)","('entrants', 0)","('quantitative', 0)","('studies', 0)","('ecosystems', 0)","('officer', 0)","('open', 0)","('users', 0)","('chain', 0)","('channels', 0)","('approach', 0)","('crowdfund', 0)","('frastructure', 0)","('offerings', 0)","('ecosystem', 0)","('fintech', 0)","('techs', 0)","('continued', 0)","('funding', 0)","('incumbent', 0)","('distributors', 0)","('insurtechs', 0)","('underwriting', 0)","('access', 0)","('innovation', 0)","('competition', 0)"
15,BNY MELLON,Legal,9,3,TextRank,https://jobs.bnymellon.com/jobs?page=1&categories=Legal,"('manage', 51)","('regulator', 49)","('regulatory', 42)","('services', 35)","('risk', 21)","('require', 18)","('regulation', 16)","('invest', 14)","('product', 12)","('institution', 12)","('required', 12)","('provide', 11)","('products', 9)","('process', 9)","('providing', 8)","('base', 7)","('inform', 7)","('provides', 6)","('managing', 6)","('based', 6)","('data', 5)","('regulators', 5)","('information', 5)","('transact', 4)","('technology', 4)","('risks', 3)","('requires', 3)","('manager', 2)","('managers', 2)","('transactions', 2)","('investor', 2)","('requirements', 2)","('requirement', 2)","('increasing', 1)","('servicing', 1)","('investments', 1)","('bases', 1)","('banks', 0)","('banked', 0)","('customized', 0)","('customization', 0)","('customs', 0)","('marketing', 0)","('insurance', 0)","('insurers', 0)","('insure', 0)","('insurer', 0)","('insuring', 0)","('insured', 0)","('payments', 0)","('financially', 0)","('financials', 0)","('risking', 0)","('platform', 0)","('customer adoption', 0)","('retail banking', 0)","('increase', 0)","('increased', 0)","('increases', 0)","('deutsche bank', 0)","('managed', 0)","('manageable', 0)","('manages', 0)","('production', 0)","('productivity', 0)","('global financial institutions provided', 0)","('digital', 0)","('digit', 0)","('digitization', 0)","('incumbent service providers', 0)","('processing', 0)","('processed', 0)","('institute', 0)","('accounts shifting customers', 0)","('transacting', 0)","('institutional investors', 0)","('lowering market', 0)","('regulated', 0)","('regulate', 0)","('regulates', 0)","('regulating', 0)","('ceo', 0)","('investing', 0)","('invested', 0)","('investable', 0)","('invests', 0)","('technologically', 0)","('identities', 0)","('worlds', 0)","('informed', 0)","('investment solution', 0)","('standardize processes', 0)","('keys', 0)","('provider especially', 0)","('requiring', 0)","('identity solutions', 0)","('capitalize', 0)","('capitals', 0)","('capitalization', 0)","('traditional', 0)"
16,BNY MELLON,Operations,327,1,wordcount,https://jobs.bnymellon.com/jobs?page=1&categories=Operations,"('process', 942)","('service', 790)","('data', 654)","('business', 472)","('system', 447)","('product', 431)","('financial', 418)","('time', 383)","('services', 350)","('market', 315)","('risk', 291)","('asset', 290)","('investment', 278)","('transaction', 269)","('assets', 237)","('management', 227)","('provide', 216)","('systems', 192)","('markets', 185)","('technology', 182)","('investor', 156)","('investors', 153)","('solutions', 143)","('customer', 140)","('processes', 140)","('transactions', 137)","('industry', 128)","('key', 120)","('regulatory', 113)","('global', 104)","('individual', 104)","('trade', 103)","('high', 85)","('customers', 82)","('role', 77)","('products', 74)","('payment', 73)","('institutions', 68)","('ability', 65)","('trading', 54)","('bank', 47)","('based', 42)","('models', 39)","('state', 32)","('payments', 27)","('risks', 24)","('case', 24)","('current', 23)","('access', 21)","('findings', 21)","('potential', 21)","('banking', 21)","('opportunities', 20)","('transfer', 19)","('banks', 15)","('credit', 15)","('online', 13)","('user', 12)","('real', 12)","('platform', 9)","('firms', 9)","('economic', 7)","('cost', 7)","('platforms', 6)","('capital', 5)","('future', 5)","('users', 5)","('funding', 4)","('providers', 3)","('equity', 3)","('distributed', 3)","('states', 2)","('infrastructure', 2)","('scale', 2)","('wealth', 2)","('digital', 1)","('implications', 1)","('lending', 1)","('regulators', 1)","('conclusion', 1)","('automated', 1)","('mobile', 1)","('identity', 0)","('traditional', 0)","('insurance', 0)","('alternative', 0)","('forum', 0)","('uncertainties', 0)","('insurers', 0)","('dlt', 0)","('scenario', 0)","('intermediaries', 0)","('introduction', 0)","('incumbents', 0)","('fis', 0)","('smart', 0)","('ecosystem', 0)","('attributes', 0)","('entities', 0)","('crowdfunding', 0)"
16,BNY MELLON,Operations,327,2,TF/IDF,https://jobs.bnymellon.com/jobs?page=1&categories=Operations,"('team', 821)","('experience', 816)","('report', 540)","('system', 447)","('time', 383)","('provide', 216)","('low', 167)","('lead', 147)","('processes', 140)","('transactions', 137)","('trade', 103)","('open', 98)","('create', 96)","('supporting', 89)","('focus', 88)","('high', 85)","('regulation', 80)","('role', 77)","('early', 64)","('change', 63)","('model', 54)","('trading', 54)","('quantitative', 49)","('models', 39)","('growth', 39)","('offer', 30)","('matter', 25)","('case', 24)","('critical', 24)","('potential', 21)","('access', 21)","('impact', 20)","('opportunities', 20)","('approach', 20)","('strategy', 18)","('core', 15)","('offering', 14)","('signs', 14)","('gain', 13)","('card', 13)","('user', 12)","('offerings', 12)","('power', 9)","('lower', 8)","('flows', 8)","('share', 8)","('partners', 7)","('major', 7)","('usage', 6)","('pressure', 5)","('users', 5)","('continued', 4)","('funding', 4)","('incumbent', 4)","('circa', 3)","('technologies', 3)","('forces', 2)","('advice', 2)","('wealth', 2)","('frastructure', 2)","('demand', 1)","('paths', 1)","('adoption', 1)","('context', 1)","('executive', 1)","('chain', 1)","('lend', 1)","('director', 1)","('innovation', 1)","('authentication', 0)","('manufacturers', 0)","('connected', 0)","('increasingly', 0)","('forbes', 0)","('increased', 0)","('subject', 0)","('challenger', 0)","('externalization', 0)","('merchants', 0)","('futures', 0)","('venture', 0)","('alternative', 0)","('entrants', 0)","('studies', 0)","('ecosystems', 0)","('officer', 0)","('retail', 0)","('experts', 0)","('channels', 0)","('crowdfund', 0)","('ecosystem', 0)","('fintech', 0)","('techs', 0)","('emerging', 0)","('increasing', 0)","('distributors', 0)","('insurtechs', 0)","('chief', 0)","('underwriting', 0)","('competition', 0)"
16,BNY MELLON,Operations,327,3,TextRank,https://jobs.bnymellon.com/jobs?page=1&categories=Operations,"('process', 942)","('processing', 658)","('data', 654)","('require', 538)","('manage', 528)","('invest', 485)","('product', 431)","('required', 357)","('services', 350)","('risk', 291)","('transact', 269)","('inform', 237)","('information', 230)","('provide', 216)","('technology', 182)","('investor', 156)","('providing', 137)","('transactions', 137)","('requirement', 137)","('requirements', 133)","('regulator', 114)","('investments', 114)","('regulatory', 113)","('base', 82)","('regulation', 80)","('products', 74)","('provides', 72)","('manager', 71)","('institution', 71)","('managing', 66)","('manages', 66)","('servicing', 60)","('productivity', 57)","('production', 48)","('managers', 47)","('based', 42)","('bases', 28)","('payments', 27)","('risks', 24)","('banks', 15)","('regulated', 12)","('regulate', 12)","('requiring', 11)","('managed', 10)","('platform', 9)","('investment solution', 8)","('requires', 7)","('informed', 6)","('increase', 3)","('investing', 3)","('marketing', 2)","('financials', 2)","('customized', 1)","('digital', 1)","('digit', 1)","('processed', 1)","('regulators', 1)","('banked', 0)","('customization', 0)","('customs', 0)","('insurance', 0)","('insurers', 0)","('insure', 0)","('insurer', 0)","('insuring', 0)","('insured', 0)","('financially', 0)","('risking', 0)","('customer adoption', 0)","('retail banking', 0)","('increasing', 0)","('increased', 0)","('increases', 0)","('deutsche bank', 0)","('manageable', 0)","('global financial institutions provided', 0)","('digitization', 0)","('incumbent service providers', 0)","('institute', 0)","('accounts shifting customers', 0)","('transacting', 0)","('institutional investors', 0)","('lowering market', 0)","('regulates', 0)","('regulating', 0)","('ceo', 0)","('invested', 0)","('investable', 0)","('invests', 0)","('technologically', 0)","('identities', 0)","('worlds', 0)","('standardize processes', 0)","('keys', 0)","('provider especially', 0)","('identity solutions', 0)","('capitalize', 0)","('capitals', 0)","('capitalization', 0)","('traditional', 0)"
17,BNY MELLON,Procurement,1,1,wordcount,https://jobs.bnymellon.com/jobs?page=1&categories=Procurement,"('global', 21)","('management', 3)","('business', 3)","('based', 2)","('processes', 2)","('process', 2)","('high', 2)","('market', 1)","('risk', 1)","('industry', 1)","('cost', 1)","('individual', 1)","('ability', 1)","('financial', 0)","('customers', 0)","('identity', 0)","('data', 0)","('institutions', 0)","('services', 0)","('platforms', 0)","('customer', 0)","('digital', 0)","('traditional', 0)","('key', 0)","('bank', 0)","('insurance', 0)","('products', 0)","('alternative', 0)","('investors', 0)","('payment', 0)","('investment', 0)","('banks', 0)","('economic', 0)","('payments', 0)","('forum', 0)","('capital', 0)","('uncertainties', 0)","('implications', 0)","('future', 0)","('time', 0)","('access', 0)","('systems', 0)","('findings', 0)","('providers', 0)","('lending', 0)","('insurers', 0)","('transactions', 0)","('provide', 0)","('system', 0)","('dlt', 0)","('potential', 0)","('technology', 0)","('regulatory', 0)","('state', 0)","('scenario', 0)","('opportunities', 0)","('risks', 0)","('intermediaries', 0)","('regulators', 0)","('user', 0)","('states', 0)","('users', 0)","('solutions', 0)","('introduction', 0)","('incumbents', 0)","('service', 0)","('asset', 0)","('conclusion', 0)","('platform', 0)","('equity', 0)","('fis', 0)","('smart', 0)","('credit', 0)","('trade', 0)","('infrastructure', 0)","('models', 0)","('trading', 0)","('transfer', 0)","('real', 0)","('transaction', 0)","('funding', 0)","('automated', 0)","('product', 0)","('markets', 0)","('banking', 0)","('online', 0)","('case', 0)","('ecosystem', 0)","('attributes', 0)","('firms', 0)","('scale', 0)","('mobile', 0)","('entities', 0)","('current', 0)","('wealth', 0)","('role', 0)","('investor', 0)","('crowdfunding', 0)","('assets', 0)","('distributed', 0)"
17,BNY MELLON,Procurement,1,2,TF/IDF,https://jobs.bnymellon.com/jobs?page=1&categories=Procurement,"('lead', 7)","('experience', 5)","('strategy', 4)","('high', 2)","('team', 2)","('processes', 2)","('regulation', 1)","('emerging', 1)","('growth', 1)","('report', 0)","('authentication', 0)","('manufacturers', 0)","('power', 0)","('connected', 0)","('demand', 0)","('gain', 0)","('create', 0)","('lower', 0)","('partners', 0)","('circa', 0)","('flows', 0)","('case', 0)","('change', 0)","('increasingly', 0)","('major', 0)","('share', 0)","('forces', 0)","('offering', 0)","('forbes', 0)","('usage', 0)","('increased', 0)","('subject', 0)","('challenger', 0)","('externalization', 0)","('paths', 0)","('impact', 0)","('opportunities', 0)","('merchants', 0)","('user', 0)","('adoption', 0)","('context', 0)","('core', 0)","('technologies', 0)","('pressure', 0)","('signs', 0)","('futures', 0)","('supporting', 0)","('trade', 0)","('venture', 0)","('advice', 0)","('alternative', 0)","('executive', 0)","('matter', 0)","('entrants', 0)","('quantitative', 0)","('studies', 0)","('ecosystems', 0)","('officer', 0)","('retail', 0)","('model', 0)","('open', 0)","('trading', 0)","('card', 0)","('experts', 0)","('system', 0)","('users', 0)","('chain', 0)","('channels', 0)","('approach', 0)","('time', 0)","('focus', 0)","('wealth', 0)","('crowdfund', 0)","('frastructure', 0)","('lend', 0)","('offerings', 0)","('ecosystem', 0)","('early', 0)","('fintech', 0)","('techs', 0)","('offer', 0)","('provide', 0)","('increasing', 0)","('continued', 0)","('funding', 0)","('incumbent', 0)","('low', 0)","('models', 0)","('distributors', 0)","('insurtechs', 0)","('chief', 0)","('critical', 0)","('director', 0)","('potential', 0)","('underwriting', 0)","('access', 0)","('innovation', 0)","('role', 0)","('transactions', 0)","('competition', 0)"
17,BNY MELLON,Procurement,1,3,TextRank,https://jobs.bnymellon.com/jobs?page=1&categories=Procurement,"('manage', 8)","('manager', 4)","('managers', 4)","('managing', 2)","('process', 2)","('base', 2)","('based', 2)","('require', 2)","('risk', 1)","('managed', 1)","('regulation', 1)","('inform', 1)","('required', 1)","('requirements', 1)","('requirement', 1)","('banks', 0)","('banked', 0)","('customized', 0)","('customization', 0)","('customs', 0)","('marketing', 0)","('provides', 0)","('provide', 0)","('providing', 0)","('insurance', 0)","('insurers', 0)","('insure', 0)","('insurer', 0)","('insuring', 0)","('insured', 0)","('payments', 0)","('financially', 0)","('financials', 0)","('risks', 0)","('risking', 0)","('platform', 0)","('customer adoption', 0)","('retail banking', 0)","('data', 0)","('increasing', 0)","('increase', 0)","('increased', 0)","('increases', 0)","('services', 0)","('servicing', 0)","('deutsche bank', 0)","('manageable', 0)","('manages', 0)","('product', 0)","('products', 0)","('production', 0)","('productivity', 0)","('global financial institutions provided', 0)","('digital', 0)","('digit', 0)","('digitization', 0)","('incumbent service providers', 0)","('processing', 0)","('processed', 0)","('institute', 0)","('institution', 0)","('accounts shifting customers', 0)","('transactions', 0)","('transacting', 0)","('transact', 0)","('institutional investors', 0)","('lowering market', 0)","('regulators', 0)","('regulated', 0)","('regulator', 0)","('regulate', 0)","('regulates', 0)","('regulating', 0)","('investor', 0)","('ceo', 0)","('investing', 0)","('invest', 0)","('invested', 0)","('investments', 0)","('investable', 0)","('invests', 0)","('bases', 0)","('technology', 0)","('technologically', 0)","('regulatory', 0)","('identities', 0)","('worlds', 0)","('information', 0)","('informed', 0)","('investment solution', 0)","('standardize processes', 0)","('keys', 0)","('provider especially', 0)","('requiring', 0)","('requires', 0)","('identity solutions', 0)","('capitalize', 0)","('capitals', 0)","('capitalization', 0)","('traditional', 0)"
18,BNY MELLON,Risk,68,1,wordcount,https://jobs.bnymellon.com/jobs?page=1&categories=Risk,"('risk', 543)","('management', 306)","('business', 299)","('process', 196)","('data', 185)","('service', 160)","('financial', 135)","('provide', 119)","('risks', 107)","('services', 106)","('role', 94)","('technology', 88)","('credit', 78)","('processes', 76)","('global', 74)","('market', 73)","('time', 72)","('asset', 68)","('system', 67)","('regulatory', 65)","('industry', 62)","('investment', 60)","('product', 55)","('high', 53)","('systems', 48)","('ability', 44)","('assets', 43)","('models', 39)","('solutions', 38)","('key', 37)","('individual', 37)","('markets', 34)","('products', 30)","('future', 27)","('state', 26)","('investors', 25)","('opportunities', 25)","('investor', 25)","('based', 24)","('current', 22)","('institutions', 20)","('bank', 19)","('access', 19)","('potential', 19)","('economic', 17)","('trade', 16)","('capital', 15)","('entities', 13)","('user', 12)","('regulators', 11)","('conclusion', 9)","('transaction', 9)","('banking', 9)","('findings', 8)","('scenario', 8)","('alternative', 7)","('transactions', 7)","('trading', 7)","('platform', 6)","('forum', 5)","('users', 5)","('infrastructure', 5)","('scale', 5)","('wealth', 5)","('payment', 4)","('lending', 4)","('transfer', 4)","('real', 4)","('firms', 4)","('customer', 3)","('platforms', 2)","('banks', 2)","('incumbents', 2)","('fis', 2)","('funding', 2)","('case', 2)","('attributes', 2)","('payments', 1)","('implications', 1)","('providers', 1)","('equity', 1)","('customers', 0)","('identity', 0)","('digital', 0)","('traditional', 0)","('insurance', 0)","('uncertainties', 0)","('insurers', 0)","('dlt', 0)","('intermediaries', 0)","('states', 0)","('introduction', 0)","('smart', 0)","('cost', 0)","('automated', 0)","('online', 0)","('ecosystem', 0)","('mobile', 0)","('crowdfunding', 0)","('distributed', 0)"
18,BNY MELLON,Risk,68,2,TF/IDF,https://jobs.bnymellon.com/jobs?page=1&categories=Risk,"('team', 238)","('experience', 224)","('report', 200)","('provide', 119)","('role', 94)","('model', 80)","('processes', 76)","('time', 72)","('system', 67)","('regulation', 66)","('lead', 66)","('high', 53)","('supporting', 50)","('low', 49)","('change', 48)","('quantitative', 46)","('focus', 45)","('create', 39)","('models', 39)","('strategy', 36)","('growth', 33)","('matter', 26)","('opportunities', 25)","('incumbent', 22)","('potential', 19)","('access', 19)","('impact', 18)","('trade', 16)","('offer', 15)","('card', 13)","('approach', 13)","('user', 12)","('early', 12)","('gain', 11)","('subject', 11)","('executive', 11)","('emerging', 11)","('critical', 11)","('major', 9)","('core', 8)","('advice', 8)","('signs', 7)","('alternative', 7)","('trading', 7)","('transactions', 7)","('frastructure', 6)","('connected', 5)","('demand', 5)","('partners', 5)","('users', 5)","('wealth', 5)","('share', 4)","('lend', 4)","('experts', 3)","('case', 2)","('technologies', 2)","('pressure', 2)","('increasing', 2)","('funding', 2)","('underwriting', 2)","('power', 1)","('offering', 1)","('adoption', 1)","('retail', 1)","('continued', 1)","('innovation', 1)","('authentication', 0)","('manufacturers', 0)","('lower', 0)","('circa', 0)","('flows', 0)","('increasingly', 0)","('forces', 0)","('forbes', 0)","('usage', 0)","('increased', 0)","('challenger', 0)","('externalization', 0)","('paths', 0)","('merchants', 0)","('context', 0)","('futures', 0)","('venture', 0)","('entrants', 0)","('studies', 0)","('ecosystems', 0)","('officer', 0)","('open', 0)","('chain', 0)","('channels', 0)","('crowdfund', 0)","('offerings', 0)","('ecosystem', 0)","('fintech', 0)","('techs', 0)","('distributors', 0)","('insurtechs', 0)","('chief', 0)","('director', 0)","('competition', 0)"
18,BNY MELLON,Risk,68,3,TextRank,https://jobs.bnymellon.com/jobs?page=1&categories=Risk,"('risk', 543)","('manage', 442)","('process', 196)","('data', 185)","('require', 148)","('provide', 119)","('risks', 107)","('services', 106)","('required', 98)","('invest', 97)","('technology', 88)","('inform', 78)","('regulator', 77)","('manager', 70)","('regulation', 66)","('managers', 65)","('regulatory', 65)","('information', 59)","('product', 55)","('requirement', 39)","('requirements', 37)","('provides', 35)","('products', 30)","('base', 30)","('providing', 27)","('investor', 25)","('based', 24)","('investments', 23)","('institution', 22)","('informed', 18)","('manages', 17)","('managing', 15)","('regulators', 11)","('servicing', 9)","('transact', 9)","('production', 8)","('processing', 8)","('increase', 7)","('transactions', 7)","('platform', 6)","('managed', 6)","('productivity', 4)","('requires', 4)","('investing', 3)","('banks', 2)","('increasing', 2)","('payments', 1)","('financials', 1)","('digit', 1)","('regulated', 1)","('regulate', 1)","('bases', 1)","('requiring', 1)","('capitalization', 1)","('banked', 0)","('customized', 0)","('customization', 0)","('customs', 0)","('marketing', 0)","('insurance', 0)","('insurers', 0)","('insure', 0)","('insurer', 0)","('insuring', 0)","('insured', 0)","('financially', 0)","('risking', 0)","('customer adoption', 0)","('retail banking', 0)","('increased', 0)","('increases', 0)","('deutsche bank', 0)","('manageable', 0)","('global financial institutions provided', 0)","('digital', 0)","('digitization', 0)","('incumbent service providers', 0)","('processed', 0)","('institute', 0)","('accounts shifting customers', 0)","('transacting', 0)","('institutional investors', 0)","('lowering market', 0)","('regulates', 0)","('regulating', 0)","('ceo', 0)","('invested', 0)","('investable', 0)","('invests', 0)","('technologically', 0)","('identities', 0)","('worlds', 0)","('investment solution', 0)","('standardize processes', 0)","('keys', 0)","('provider especially', 0)","('identity solutions', 0)","('capitalize', 0)","('capitals', 0)","('traditional', 0)"
19,BNY MELLON,Sales/Marketing,21,1,wordcount,https://jobs.bnymellon.com/jobs?page=1&categories=Sales%2FMarketing,"('business', 105)","('market', 96)","('product', 87)","('management', 63)","('service', 58)","('industry', 52)","('financial', 44)","('solutions', 40)","('services', 35)","('investment', 35)","('opportunities', 33)","('products', 25)","('ability', 25)","('process', 24)","('global', 24)","('asset', 23)","('role', 22)","('provide', 20)","('key', 18)","('potential', 17)","('high', 17)","('individual', 17)","('risk', 16)","('firms', 15)","('wealth', 13)","('investors', 12)","('investor', 12)","('assets', 12)","('customer', 11)","('time', 11)","('markets', 11)","('processes', 10)","('technology', 8)","('regulatory', 8)","('institutions', 7)","('trade', 5)","('customers', 4)","('digital', 4)","('bank', 4)","('capital', 4)","('intermediaries', 4)","('based', 3)","('platform', 3)","('case', 3)","('scale', 3)","('current', 3)","('data', 2)","('payment', 2)","('banks', 2)","('systems', 2)","('system', 2)","('regulators', 2)","('identity', 1)","('economic', 1)","('payments', 1)","('access', 1)","('risks', 1)","('user', 1)","('equity', 1)","('cost', 1)","('trading', 1)","('platforms', 0)","('traditional', 0)","('insurance', 0)","('alternative', 0)","('forum', 0)","('uncertainties', 0)","('implications', 0)","('future', 0)","('findings', 0)","('providers', 0)","('lending', 0)","('insurers', 0)","('transactions', 0)","('dlt', 0)","('state', 0)","('scenario', 0)","('states', 0)","('users', 0)","('introduction', 0)","('incumbents', 0)","('conclusion', 0)","('fis', 0)","('smart', 0)","('credit', 0)","('infrastructure', 0)","('models', 0)","('transfer', 0)","('real', 0)","('transaction', 0)","('funding', 0)","('automated', 0)","('banking', 0)","('online', 0)","('ecosystem', 0)","('attributes', 0)","('mobile', 0)","('entities', 0)","('crowdfunding', 0)","('distributed', 0)"
